id,opened,symbol,strategy,expiry,legs_json,net_credit,max_loss,qty,status,settle_spot,pnl_gross,fees,pnl_net,closed,context
ETH-iron_condor-20260821042241,2026-08-21T04:22:41.854774,ETH,iron_condor,2026-08-21,"[{""type"": ""call"", ""strike"": 2390.0, ""side"": -1, ""entry_premium"": 2.57945415, ""symbol"": ""C-ETH-2390-210826""}, {""type"": ""call"", ""strike"": 2440.0, ""side"": 1, ""entry_premium"": 0.75647264, ""symbol"": ""C-ETH-2440-210826""}, {""type"": ""put"", ""strike"": 2310.0, ""side"": -1, ""entry_premium"": 2.40818347, ""symbol"": ""P-ETH-2310-210826""}, {""type"": ""put"", ""strike"": 2260.0, ""side"": 1, ""entry_premium"": 0.10422193, ""symbol"": ""P-ETH-2260-210826""}]",0.0413,0.4587,220,settled,2348.86,0.0413,0.0024,0.0389,2026-08-21,"{""entry_spot"": 2348.86, ""entry_iv"": 58.35, ""qty"": 220, ""pop"": 0.728, ""why"": ""IV rank 95% rich \u2014 sell premium"", ""expiry_type"": ""daily"", ""net_delta"": 0.0003, ""net_theta"": 0.1706, ""net_vega"": -0.0023, ""net_gamma"": -0.0001, ""bias"": ""Bearish"", ""pcr"": 1.68, ""max_pain"": 2330.0, ""skew"": -1.2, ""support"": 2200.0, ""resistance"": 2440.0}"
ETH-broken_wing_butterfly-20260821042243,2026-08-21T04:22:43.178148,ETH,broken_wing_butterfly,2026-08-21,"[{""type"": ""put"", ""strike"": 2330.0, ""side"": -1, ""entry_premium"": 6.65538178, ""symbol"": ""P-ETH-2330-210826""}, {""type"": ""put"", ""strike"": 2330.0, ""side"": -1, ""entry_premium"": 6.65538178, ""symbol"": ""P-ETH-2330-210826""}, {""type"": ""put"", ""strike"": 2400.0, ""side"": 1, ""entry_premium"": 52.50147076, ""symbol"": ""P-ETH-2400-210826""}, {""type"": ""put"", ""strike"": 2290.0, ""side"": 1, ""entry_premium"": 0.73359452, ""symbol"": ""P-ETH-2290-210826""}]",-0.3992,0.3992,250,settled,2348.86,0.1122,0.0486,0.0636,2026-08-21,"{""entry_spot"": 2348.86, ""entry_iv"": 58.35, ""qty"": 250, ""pop"": 0.965, ""why"": ""trending up +25.2% \u2014 skewed fly"", ""expiry_type"": ""daily"", ""net_delta"": -0.0038, ""net_theta"": 0.2384, ""net_vega"": -0.003, ""net_gamma"": -0.00012, ""bias"": ""Bearish"", ""pcr"": 1.68, ""max_pain"": 2330.0, ""skew"": -1.2, ""support"": 2200.0, ""resistance"": 2440.0}"
BTC-iron_condor-20260821050323,2026-08-21T05:03:23.508986,BTC,iron_condor,2026-08-21,"[{""type"": ""call"", ""strike"": 76400.0, ""side"": -1, ""entry_premium"": 96.07999019, ""symbol"": ""C-BTC-76400-210826""}, {""type"": ""call"", ""strike"": 77200.0, ""side"": 1, ""entry_premium"": 31.46237451, ""symbol"": ""C-BTC-77200-210826""}, {""type"": ""put"", ""strike"": 73800.0, ""side"": -1, ""entry_premium"": 97.67122047, ""symbol"": ""P-BTC-73800-210826""}, {""type"": ""put"", ""strike"": 72200.0, ""side"": 1, ""entry_premium"": 15.87848379, ""symbol"": ""P-BTC-72200-210826""}]",0.1464,1.4536,70,settled,75044.8,0.1464,0.01,0.1365,2026-08-21,"{""entry_spot"": 75044.8, ""entry_iv"": 58.35, ""qty"": 70, ""pop"": 0.701, ""why"": ""IV rank 100% rich \u2014 sell premium"", ""expiry_type"": ""daily"", ""net_delta"": 0.0, ""net_theta"": 0.5805, ""net_vega"": -0.0061, ""net_gamma"": -0.0, ""bias"": ""Bearish"", ""pcr"": 4.25, ""max_pain"": 73800.0, ""skew"": -0.2, ""support"": 71400.0, ""resistance"": 77200.0}"
BTC-broken_wing_butterfly-20260821050325,2026-08-21T05:03:25.144474,BTC,broken_wing_butterfly,2026-08-21,"[{""type"": ""put"", ""strike"": 74200.0, ""side"": -1, ""entry_premium"": 164.76596106, ""symbol"": ""P-BTC-74200-210826""}, {""type"": ""put"", ""strike"": 74200.0, ""side"": -1, ""entry_premium"": 164.76596106, ""symbol"": ""P-BTC-74200-210826""}, {""type"": ""put"", ""strike"": 76400.0, ""side"": 1, ""entry_premium"": 1448.23837831, ""symbol"": ""P-BTC-76400-210826""}, {""type"": ""put"", ""strike"": 73000.0, ""side"": 1, ""entry_premium"": 36.97615128, ""symbol"": ""P-BTC-73000-210826""}]",-1.1557,1.1557,90,settled,75044.8,0.1995,0.1309,0.0686,2026-08-21,"{""entry_spot"": 75044.8, ""entry_iv"": 58.35, ""qty"": 90, ""pop"": 0.917, ""why"": ""trending up +19.3% \u2014 skewed fly"", ""expiry_type"": ""daily"", ""net_delta"": -0.0004, ""net_theta"": 0.4791, ""net_vega"": -0.0056, ""net_gamma"": -0.0, ""bias"": ""Bearish"", ""pcr"": 4.25, ""max_pain"": 73800.0, ""skew"": -0.2, ""support"": 71400.0, ""resistance"": 77200.0}"
ETH-iron_condor-20260821050327,2026-08-21T05:03:27.084055,ETH,iron_condor,2026-08-21,"[{""type"": ""call"", ""strike"": 2400.0, ""side"": -1, ""entry_premium"": 3.53167734, ""symbol"": ""C-ETH-2400-210826""}, {""type"": ""call"", ""strike"": 2440.0, ""side"": 1, ""entry_premium"": 0.88913811, ""symbol"": ""C-ETH-2440-210826""}, {""type"": ""put"", ""strike"": 2320.0, ""side"": -1, ""entry_premium"": 2.83268282, ""symbol"": ""P-ETH-2320-210826""}, {""type"": ""put"", ""strike"": 2270.0, ""side"": 1, ""entry_premium"": 0.1090705, ""symbol"": ""P-ETH-2270-210826""}]",0.0537,0.4463,220,settled,2355.07,0.0537,0.003,0.0506,2026-08-21,"{""entry_spot"": 2355.07, ""entry_iv"": 57.4, ""qty"": 220, ""pop"": 0.69, ""why"": ""IV rank 95% rich \u2014 sell premium"", ""expiry_type"": ""daily"", ""net_delta"": 0.0004, ""net_theta"": 0.229, ""net_vega"": -0.0024, ""net_gamma"": -0.0001, ""bias"": ""Bearish"", ""pcr"": 1.58, ""max_pain"": 2330.0, ""skew"": -1.4, ""support"": 2200.0, ""resistance"": 2440.0}"
ETH-broken_wing_butterfly-20260821050328,2026-08-21T05:03:28.590745,ETH,broken_wing_butterfly,2026-08-21,"[{""type"": ""put"", ""strike"": 2330.0, ""side"": -1, ""entry_premium"": 4.80039422, ""symbol"": ""P-ETH-2330-210826""}, {""type"": ""put"", ""strike"": 2330.0, ""side"": -1, ""entry_premium"": 4.80039422, ""symbol"": ""P-ETH-2330-210826""}, {""type"": ""put"", ""strike"": 2400.0, ""side"": 1, ""entry_premium"": 46.85973418, ""symbol"": ""P-ETH-2400-210826""}, {""type"": ""put"", ""strike"": 2290.0, ""side"": 1, ""entry_premium"": 0.4386476, ""symbol"": ""P-ETH-2290-210826""}]",-0.377,0.377,270,settled,2355.07,0.0723,0.0421,0.0303,2026-08-21,"{""entry_spot"": 2355.07, ""entry_iv"": 57.4, ""qty"": 270, ""pop"": 0.921, ""why"": ""trending up +25.5% \u2014 skewed fly"", ""expiry_type"": ""daily"", ""net_delta"": -0.0045, ""net_theta"": 0.2066, ""net_vega"": -0.0023, ""net_gamma"": -0.0001, ""bias"": ""Bearish"", ""pcr"": 1.58, ""max_pain"": 2330.0, ""skew"": -1.4, ""support"": 2200.0, ""resistance"": 2440.0}"
BTC-iron_condor-20260821054727,2026-08-21T05:47:27.437407,BTC,iron_condor,2026-08-21,"[{""type"": ""call"", ""strike"": 76600.0, ""side"": -1, ""entry_premium"": 96.23461527, ""symbol"": ""C-BTC-76600-210826""}, {""type"": ""call"", ""strike"": 77200.0, ""side"": 1, ""entry_premium"": 39.82911117, ""symbol"": ""C-BTC-77200-210826""}, {""type"": ""put"", ""strike"": 74000.0, ""side"": -1, ""entry_premium"": 105.73790898, ""symbol"": ""P-BTC-74000-210826""}, {""type"": ""put"", ""strike"": 72400.0, ""side"": 1, ""entry_premium"": 17.56327393, ""symbol"": ""P-BTC-72400-210826""}]",0.1446,1.4554,70,settled,75216.9,0.1446,0.0107,0.1339,2026-08-21,"{""entry_spot"": 75216.9, ""entry_iv"": 58.95, ""qty"": 70, ""pop"": 0.696, ""why"": ""IV rank 100% rich \u2014 sell premium"", ""expiry_type"": ""daily"", ""net_delta"": 0.0001, ""net_theta"": 0.6118, ""net_vega"": -0.0054, ""net_gamma"": -0.0, ""bias"": ""Bearish"", ""pcr"": 4.19, ""max_pain"": 74000.0, ""skew"": -0.4, ""support"": 72000.0, ""resistance"": 77200.0}"
BTC-broken_wing_butterfly-20260821054729,2026-08-21T05:47:29.067519,BTC,broken_wing_butterfly,2026-08-21,"[{""type"": ""put"", ""strike"": 74400.0, ""side"": -1, ""entry_premium"": 176.18096218, ""symbol"": ""P-BTC-74400-210826""}, {""type"": ""put"", ""strike"": 74400.0, ""side"": -1, ""entry_premium"": 176.18096218, ""symbol"": ""P-BTC-74400-210826""}, {""type"": ""put"", ""strike"": 76600.0, ""side"": 1, ""entry_premium"": 1476.30703585, ""symbol"": ""P-BTC-76600-210826""}, {""type"": ""put"", ""strike"": 73200.0, ""side"": 1, ""entry_premium"": 40.63932566, ""symbol"": ""P-BTC-73200-210826""}]",-1.1646,1.1646,90,settled,75216.9,0.2185,0.1343,0.0842,2026-08-21,"{""entry_spot"": 75216.9, ""entry_iv"": 58.95, ""qty"": 90, ""pop"": 0.927, ""why"": ""trending up +19.6% \u2014 skewed fly"", ""expiry_type"": ""daily"", ""net_delta"": -0.0004, ""net_theta"": 0.5769, ""net_vega"": -0.0055, ""net_gamma"": -0.0, ""bias"": ""Bearish"", ""pcr"": 4.19, ""max_pain"": 74000.0, ""skew"": -0.4, ""support"": 72000.0, ""resistance"": 77200.0}"
ETH-iron_condor-20260821054731,2026-08-21T05:47:31.451776,ETH,iron_condor,2026-08-21,"[{""type"": ""call"", ""strike"": 2390.0, ""side"": -1, ""entry_premium"": 2.68762496, ""symbol"": ""C-ETH-2390-210826""}, {""type"": ""call"", ""strike"": 2440.0, ""side"": 1, ""entry_premium"": 0.63567684, ""symbol"": ""C-ETH-2440-210826""}, {""type"": ""put"", ""strike"": 2320.0, ""side"": -1, ""entry_premium"": 2.84636449, ""symbol"": ""P-ETH-2320-210826""}, {""type"": ""put"", ""strike"": 2270.0, ""side"": 1, ""entry_premium"": 0.11155964, ""symbol"": ""P-ETH-2270-210826""}]",0.0479,0.4521,220,settled,2353.02,0.0479,0.0026,0.0453,2026-08-21,"{""entry_spot"": 2353.02, ""entry_iv"": 55.0, ""qty"": 220, ""pop"": 0.697, ""why"": ""IV rank 100% rich \u2014 sell premium"", ""expiry_type"": ""daily"", ""net_delta"": 0.0003, ""net_theta"": 0.2268, ""net_vega"": -0.0023, ""net_gamma"": -0.00011, ""bias"": ""Bearish"", ""pcr"": 1.53, ""max_pain"": 2330.0, ""skew"": -1.6, ""support"": 2200.0, ""resistance"": 2440.0}"
ETH-broken_wing_butterfly-20260821054733,2026-08-21T05:47:33.194473,ETH,broken_wing_butterfly,2026-08-21,"[{""type"": ""put"", ""strike"": 2330.0, ""side"": -1, ""entry_premium"": 4.87398217, ""symbol"": ""P-ETH-2330-210826""}, {""type"": ""put"", ""strike"": 2330.0, ""side"": -1, ""entry_premium"": 4.87398217, ""symbol"": ""P-ETH-2330-210826""}, {""type"": ""put"", ""strike"": 2400.0, ""side"": 1, ""entry_premium"": 48.4530727, ""symbol"": ""P-ETH-2400-210826""}, {""type"": ""put"", ""strike"": 2290.0, ""side"": 1, ""entry_premium"": 0.42249099, ""symbol"": ""P-ETH-2290-210826""}]",-0.3913,0.3913,260,settled,2353.02,0.0785,0.0436,0.0349,2026-08-21,"{""entry_spot"": 2353.02, ""entry_iv"": 55.0, ""qty"": 260, ""pop"": 0.939, ""why"": ""trending up +25.4% \u2014 skewed fly"", ""expiry_type"": ""daily"", ""net_delta"": -0.0045, ""net_theta"": 0.2522, ""net_vega"": -0.0025, ""net_gamma"": -0.00012, ""bias"": ""Bearish"", ""pcr"": 1.53, ""max_pain"": 2330.0, ""skew"": -1.6, ""support"": 2200.0, ""resistance"": 2440.0}"
BTC-iron_condor-20260821063809,2026-08-21T06:38:09.774451,BTC,iron_condor,2026-08-21,"[{""type"": ""call"", ""strike"": 76800.0, ""side"": -1, ""entry_premium"": 100.82128444, ""symbol"": ""C-BTC-76800-210826""}, {""type"": ""call"", ""strike"": 77200.0, ""side"": 1, ""entry_premium"": 52.48553672, ""symbol"": ""C-BTC-77200-210826""}, {""type"": ""put"", ""strike"": 74400.0, ""side"": -1, ""entry_premium"": 97.56385704, ""symbol"": ""P-BTC-74400-210826""}, {""type"": ""put"", ""strike"": 72800.0, ""side"": 1, ""entry_premium"": 13.77293624, ""symbol"": ""P-BTC-72800-210826""}]",0.1321,1.4679,70,settled,75573.5,0.1321,0.0109,0.1212,2026-08-21,"{""entry_spot"": 75573.5, ""entry_iv"": 56.0, ""qty"": 70, ""pop"": 0.684, ""why"": ""IV rank 100% rich \u2014 sell premium"", ""expiry_type"": ""daily"", ""net_delta"": 0.0001, ""net_theta"": 0.6534, ""net_vega"": -0.0048, ""net_gamma"": -0.0, ""bias"": ""Bearish"", ""pcr"": 4.49, ""max_pain"": 74400.0, ""skew"": -1.1, ""support"": 72000.0, ""resistance"": 77200.0}"
BTC-broken_wing_butterfly-20260821063811,2026-08-21T06:38:11.689158,BTC,broken_wing_butterfly,2026-08-21,"[{""type"": ""put"", ""strike"": 74800.0, ""side"": -1, ""entry_premium"": 168.56963848, ""symbol"": ""P-BTC-74800-210826""}, {""type"": ""put"", ""strike"": 74800.0, ""side"": -1, ""entry_premium"": 168.56963848, ""symbol"": ""P-BTC-74800-210826""}, {""type"": ""put"", ""strike"": 77200.0, ""side"": 1, ""entry_premium"": 1676.17007684, ""symbol"": ""P-BTC-77200-210826""}, {""type"": ""put"", ""strike"": 73600.0, ""side"": 1, ""entry_premium"": 34.13981122, ""symbol"": ""P-BTC-73600-210826""}]",-1.3732,1.3732,70,settled,75573.5,0.2533,0.1517,0.1016,2026-08-21,"{""entry_spot"": 75573.5, ""entry_iv"": 56.0, ""qty"": 70, ""pop"": 0.975, ""why"": ""trending up +20.2% \u2014 skewed fly"", ""expiry_type"": ""daily"", ""net_delta"": -0.0005, ""net_theta"": 0.8504, ""net_vega"": -0.0066, ""net_gamma"": -0.0, ""bias"": ""Bearish"", ""pcr"": 4.49, ""max_pain"": 74400.0, ""skew"": -1.1, ""support"": 72000.0, ""resistance"": 77200.0}"
ETH-iron_condor-20260821063814,2026-08-21T06:38:14.054229,ETH,iron_condor,2026-08-21,"[{""type"": ""call"", ""strike"": 2400.0, ""side"": -1, ""entry_premium"": 3.50104006, ""symbol"": ""C-ETH-2400-210826""}, {""type"": ""call"", ""strike"": 2440.0, ""side"": 1, ""entry_premium"": 1.21734898, ""symbol"": ""C-ETH-2440-210826""}, {""type"": ""put"", ""strike"": 2340.0, ""side"": -1, ""entry_premium"": 3.31959423, ""symbol"": ""P-ETH-2340-210826""}, {""type"": ""put"", ""strike"": 2290.0, ""side"": 1, ""entry_premium"": 0.14820742, ""symbol"": ""P-ETH-2290-210826""}]",0.0546,0.4454,220,settled,2369.39,0.0546,0.0034,0.0512,2026-08-21,"{""entry_spot"": 2369.39, ""entry_iv"": 53.7, ""qty"": 220, ""pop"": 0.63, ""why"": ""IV rank 100% rich \u2014 sell premium"", ""expiry_type"": ""daily"", ""net_delta"": 0.0005, ""net_theta"": 0.253, ""net_vega"": -0.0022, ""net_gamma"": -0.00012, ""bias"": ""Bearish"", ""pcr"": 1.68, ""max_pain"": 2340.0, ""skew"": -0.9, ""support"": 2300.0, ""resistance"": 2440.0}"
ETH-broken_wing_butterfly-20260821063815,2026-08-21T06:38:15.770970,ETH,broken_wing_butterfly,2026-08-21,"[{""type"": ""put"", ""strike"": 2350.0, ""side"": -1, ""entry_premium"": 5.67041018, ""symbol"": ""P-ETH-2350-210826""}, {""type"": ""put"", ""strike"": 2350.0, ""side"": -1, ""entry_premium"": 5.67041018, ""symbol"": ""P-ETH-2350-210826""}, {""type"": ""put"", ""strike"": 2410.0, ""side"": 1, ""entry_premium"": 42.50370096, ""symbol"": ""P-ETH-2410-210826""}, {""type"": ""put"", ""strike"": 2310.0, ""side"": 1, ""entry_premium"": 0.50402312, ""symbol"": ""P-ETH-2310-210826""}]",-0.3167,0.3167,320,settled,2369.39,0.0894,0.0392,0.0502,2026-08-21,"{""entry_spot"": 2369.39, ""entry_iv"": 53.7, ""qty"": 320, ""pop"": 0.919, ""why"": ""trending up +26.3% \u2014 skewed fly"", ""expiry_type"": ""daily"", ""net_delta"": -0.0037, ""net_theta"": 0.2856, ""net_vega"": -0.0023, ""net_gamma"": -0.00012, ""bias"": ""Bearish"", ""pcr"": 1.68, ""max_pain"": 2340.0, ""skew"": -0.9, ""support"": 2300.0, ""resistance"": 2440.0}"
BTC-iron_condor-20260821072830,2026-08-21T07:28:30.409314,BTC,iron_condor,2026-08-21,"[{""type"": ""call"", ""strike"": 77400.0, ""side"": -1, ""entry_premium"": 106.17049947, ""symbol"": ""C-BTC-77400-210826""}, {""type"": ""call"", ""strike"": 77600.0, ""side"": 1, ""entry_premium"": 76.02850718, ""symbol"": ""C-BTC-77600-210826""}, {""type"": ""put"", ""strike"": 75000.0, ""side"": -1, ""entry_premium"": 101.44104001, ""symbol"": ""P-BTC-75000-210826""}, {""type"": ""put"", ""strike"": 73400.0, ""side"": 1, ""entry_premium"": 17.33993352, ""symbol"": ""P-BTC-73400-210826""}]",0.1142,1.4858,70,settled,76255.3,0.1142,0.0124,0.1018,2026-08-21,"{""entry_spot"": 76255.3, ""entry_iv"": 57.85, ""qty"": 70, ""pop"": 0.677, ""why"": ""IV rank 100% rich \u2014 sell premium"", ""expiry_type"": ""daily"", ""net_delta"": 0.0001, ""net_theta"": 0.6343, ""net_vega"": -0.0036, ""net_gamma"": -0.0, ""bias"": ""Bearish"", ""pcr"": 5.47, ""max_pain"": 74800.0, ""skew"": 1.7, ""support"": 72000.0, ""resistance"": 77200.0}"
BTC-broken_wing_butterfly-20260821072832,2026-08-21T07:28:32.137328,BTC,broken_wing_butterfly,2026-08-21,"[{""type"": ""put"", ""strike"": 75400.0, ""side"": -1, ""entry_premium"": 168.43547661, ""symbol"": ""P-BTC-75400-210826""}, {""type"": ""put"", ""strike"": 75400.0, ""side"": -1, ""entry_premium"": 168.43547661, ""symbol"": ""P-BTC-75400-210826""}, {""type"": ""put"", ""strike"": 77600.0, ""side"": 1, ""entry_premium"": 1419.29647431, ""symbol"": ""P-BTC-77600-210826""}, {""type"": ""put"", ""strike"": 74200.0, ""side"": 1, ""entry_premium"": 39.86709628, ""symbol"": ""P-BTC-74200-210826""}]",-1.1223,1.1223,90,settled,76255.3,0.2224,0.1297,0.0927,2026-08-21,"{""entry_spot"": 76255.3, ""entry_iv"": 57.85, ""qty"": 90, ""pop"": 0.935, ""why"": ""trending up +21.3% \u2014 skewed fly"", ""expiry_type"": ""daily"", ""net_delta"": -0.0005, ""net_theta"": 0.8473, ""net_vega"": -0.0048, ""net_gamma"": -0.0, ""bias"": ""Bearish"", ""pcr"": 5.47, ""max_pain"": 74800.0, ""skew"": 1.7, ""support"": 72000.0, ""resistance"": 77200.0}"
ETH-iron_condor-20260821072834,2026-08-21T07:28:34.681518,ETH,iron_condor,2026-08-21,"[{""type"": ""call"", ""strike"": 2410.0, ""side"": -1, ""entry_premium"": 3.48392951, ""symbol"": ""C-ETH-2410-210826""}, {""type"": ""call"", ""strike"": 2440.0, ""side"": 1, ""entry_premium"": 1.91550414, ""symbol"": ""C-ETH-2440-210826""}, {""type"": ""put"", ""strike"": 2340.0, ""side"": -1, ""entry_premium"": 2.21645748, ""symbol"": ""P-ETH-2340-210826""}, {""type"": ""put"", ""strike"": 2290.0, ""side"": 1, ""entry_premium"": 0.11318902, ""symbol"": ""P-ETH-2290-210826""}]",0.0367,0.4633,220,settled,2378.17,0.0367,0.0032,0.0335,2026-08-21,"{""entry_spot"": 2378.17, ""entry_iv"": 55.15, ""qty"": 220, ""pop"": 0.687, ""why"": ""IV rank 95% rich \u2014 sell premium"", ""expiry_type"": ""daily"", ""net_delta"": 0.0003, ""net_theta"": 0.215, ""net_vega"": -0.0016, ""net_gamma"": -0.0001, ""bias"": ""Bearish"", ""pcr"": 2.06, ""max_pain"": 2360.0, ""skew"": -5.2, ""support"": 2300.0, ""resistance"": 2440.0}"
ETH-broken_wing_butterfly-20260821072836,2026-08-21T07:28:36.364921,ETH,broken_wing_butterfly,2026-08-21,"[{""type"": ""put"", ""strike"": 2360.0, ""side"": -1, ""entry_premium"": 6.38037252, ""symbol"": ""P-ETH-2360-210826""}, {""type"": ""put"", ""strike"": 2360.0, ""side"": -1, ""entry_premium"": 6.38037252, ""symbol"": ""P-ETH-2360-210826""}, {""type"": ""put"", ""strike"": 2440.0, ""side"": 1, ""entry_premium"": 62.49622311, ""symbol"": ""P-ETH-2440-210826""}, {""type"": ""put"", ""strike"": 2320.0, ""side"": 1, ""entry_premium"": 0.62256694, ""symbol"": ""P-ETH-2320-210826""}]",-0.5036,0.5036,200,settled,2378.17,0.1147,0.0569,0.0578,2026-08-21,"{""entry_spot"": 2378.17, ""entry_iv"": 55.15, ""qty"": 200, ""pop"": 1.0, ""why"": ""trending up +26.8% \u2014 skewed fly"", ""expiry_type"": ""daily"", ""net_delta"": -0.0041, ""net_theta"": 0.4562, ""net_vega"": -0.0027, ""net_gamma"": -0.00015, ""bias"": ""Bearish"", ""pcr"": 2.06, ""max_pain"": 2360.0, ""skew"": -5.2, ""support"": 2300.0, ""resistance"": 2440.0}"
BTC-iron_condor-20260821080635,2026-08-21T08:06:35.829343,BTC,iron_condor,2026-08-21,"[{""type"": ""call"", ""strike"": 77600.0, ""side"": -1, ""entry_premium"": 98.60562363, ""symbol"": ""C-BTC-77600-210826""}, {""type"": ""call"", ""strike"": 78000.0, ""side"": 1, ""entry_premium"": 47.85727159, ""symbol"": ""C-BTC-78000-210826""}, {""type"": ""put"", ""strike"": 75400.0, ""side"": -1, ""entry_premium"": 96.22314766, ""symbol"": ""P-BTC-75400-210826""}, {""type"": ""put"", ""strike"": 73800.0, ""side"": 1, ""entry_premium"": 13.06223136, ""symbol"": ""P-BTC-73800-210826""}]",0.1339,1.4661,70,settled,76553.8,0.1339,0.0106,0.1233,2026-08-21,"{""entry_spot"": 76553.8, ""entry_iv"": 53.95, ""qty"": 70, ""pop"": 0.669, ""why"": ""IV rank 100% rich \u2014 sell premium"", ""expiry_type"": ""daily"", ""net_delta"": 0.0001, ""net_theta"": 0.8944, ""net_vega"": -0.0044, ""net_gamma"": -0.0, ""bias"": ""Bearish"", ""pcr"": 5.01, ""max_pain"": 74800.0, ""skew"": 2.1, ""support"": 73000.0, ""resistance"": 77200.0}"
BTC-broken_wing_butterfly-20260821080637,2026-08-21T08:06:37.480392,BTC,broken_wing_butterfly,2026-08-21,"[{""type"": ""put"", ""strike"": 75800.0, ""side"": -1, ""entry_premium"": 166.58371089, ""symbol"": ""P-BTC-75800-210826""}, {""type"": ""put"", ""strike"": 75800.0, ""side"": -1, ""entry_premium"": 166.58371089, ""symbol"": ""P-BTC-75800-210826""}, {""type"": ""put"", ""strike"": 78000.0, ""side"": 1, ""entry_premium"": 1492.64577218, ""symbol"": ""P-BTC-78000-210826""}, {""type"": ""put"", ""strike"": 74600.0, ""side"": 1, ""entry_premium"": 33.41488884, ""symbol"": ""P-BTC-74600-210826""}]",-1.1929,1.1929,80,settled,76553.8,0.2533,0.1365,0.1168,2026-08-21,"{""entry_spot"": 76553.8, ""entry_iv"": 53.95, ""qty"": 80, ""pop"": 0.972, ""why"": ""trending up +21.7% \u2014 skewed fly"", ""expiry_type"": ""daily"", ""net_delta"": -0.0005, ""net_theta"": 1.2016, ""net_vega"": -0.0058, ""net_gamma"": -0.0, ""bias"": ""Bearish"", ""pcr"": 5.01, ""max_pain"": 74800.0, ""skew"": 2.1, ""support"": 73000.0, ""resistance"": 77200.0}"
ETH-iron_condor-20260821080639,2026-08-21T08:06:39.427722,ETH,iron_condor,2026-08-21,"[{""type"": ""call"", ""strike"": 2410.0, ""side"": -1, ""entry_premium"": 2.90990118, ""symbol"": ""C-ETH-2410-210826""}, {""type"": ""call"", ""strike"": 2440.0, ""side"": 1, ""entry_premium"": 1.52897463, ""symbol"": ""C-ETH-2440-210826""}, {""type"": ""put"", ""strike"": 2350.0, ""side"": -1, ""entry_premium"": 3.27279501, ""symbol"": ""P-ETH-2350-210826""}, {""type"": ""put"", ""strike"": 2300.0, ""side"": 1, ""entry_premium"": 0.13295787, ""symbol"": ""P-ETH-2300-210826""}]",0.0452,0.4548,220,settled,2378.11,0.0452,0.0032,0.042,2026-08-21,"{""entry_spot"": 2378.11, ""entry_iv"": 51.55, ""qty"": 220, ""pop"": 0.635, ""why"": ""IV rank 95% rich \u2014 sell premium"", ""expiry_type"": ""daily"", ""net_delta"": 0.001, ""net_theta"": 0.295, ""net_vega"": -0.0018, ""net_gamma"": -0.00012, ""bias"": ""Bearish"", ""pcr"": 2.01, ""max_pain"": 2360.0, ""skew"": -5.6, ""support"": 2300.0, ""resistance"": 2440.0}"
ETH-broken_wing_butterfly-20260821080640,2026-08-21T08:06:40.882623,ETH,broken_wing_butterfly,2026-08-21,"[{""type"": ""put"", ""strike"": 2360.0, ""side"": -1, ""entry_premium"": 5.64003403, ""symbol"": ""P-ETH-2360-210826""}, {""type"": ""put"", ""strike"": 2360.0, ""side"": -1, ""entry_premium"": 5.64003403, ""symbol"": ""P-ETH-2360-210826""}, {""type"": ""put"", ""strike"": 2430.0, ""side"": 1, ""entry_premium"": 52.7221951, ""symbol"": ""P-ETH-2430-210826""}, {""type"": ""put"", ""strike"": 2320.0, ""side"": 1, ""entry_premium"": 0.43531229, ""symbol"": ""P-ETH-2320-210826""}]",-0.4188,0.4188,240,settled,2378.11,0.1001,0.048,0.0521,2026-08-21,"{""entry_spot"": 2378.11, ""entry_iv"": 51.55, ""qty"": 240, ""pop"": 0.97, ""why"": ""trending up +26.8% \u2014 skewed fly"", ""expiry_type"": ""daily"", ""net_delta"": -0.004, ""net_theta"": 0.4536, ""net_vega"": -0.0024, ""net_gamma"": -0.00015, ""bias"": ""Bearish"", ""pcr"": 2.01, ""max_pain"": 2360.0, ""skew"": -5.6, ""support"": 2300.0, ""resistance"": 2440.0}"
